Protocol,Packet_Count,Total_Bytes,Avg_PIAT,Label
88,2,120,4634.894132614136,0
88,2,120,4805.981874465942,0
88,2,120,4977.067947387695,0
88,2,120,4526.021957397461,0
88,2,120,4666.001796722412,0
88,2,120,4650.4480838775635,0
88,2,120,4712.660789489746,0
88,2,120,4619.342088699341,0
88,2,120,4541.574001312256,0
88,2,120,4354.935169219971,0
88,2,120,4370.487213134766,0
88,2,120,4432.697057723999,0
88,2,120,4743.766784667969,0
88,2,120,4634.895086288452,0
88,2,120,4339.380979537964,0
88,2,120,4339.380979537964,0
88,2,120,4697.108030319214,0
88,2,120,4992.620944976807,0
88,2,120,4277.166843414307,0
88,2,120,4401.593923568726,0
88,2,120,4697.1070766448975,0
88,2,120,4292.72198677063,0
88,2,120,4805.981159210205,0
88,2,120,4666.001081466675,0
88,2,120,4805.980920791626,0
88,2,120,4432.700872421265,0
88,2,120,4712.660074234009,0
88,2,120,4432.701110839844,0
88,2,120,4899.302005767822,0
88,2,120,4370.487928390503,0
88,2,120,4370.4869747161865,0
88,2,120,4246.060848236084,0
88,2,120,4743.767976760864,0
88,2,120,4977.067947387695,0
88,2,120,4339.380979537964,0
88,2,120,4510.468006134033,0
88,2,120,4588.234901428223,0
88,2,120,4292.72198677063,0
88,2,120,4603.78885269165,0
88,2,120,4370.487928390503,0
88,2,120,4386.041879653931,0
88,2,120,4292.72198677063,0
88,2,120,4323.827028274536,0
88,2,120,4790.427923202515,0
88,2,120,4774.874925613403,0
88,2,120,4743.767976760864,0
88,2,120,4572.680950164795,0
88,2,120,4354.934930801392,0
88,2,120,4541.574954986572,0
88,2,120,4510.466814041138,0
88,2,120,4386.040925979614,0
88,2,120,4883.7480545043945,0
88,2,120,4852.640867233276,0
88,2,120,4479.362010955811,0
88,2,120,4370.488166809082,0
88,2,120,4463.807106018066,0
88,2,120,4992.621898651123,0
88,2,120,4541.574001312256,0
88,2,120,4463.807821273804,0
88,2,120,4479.361057281494,0
88,2,120,4790.427923202515,0
88,2,120,4557.12890625,0
88,2,120,4743.768930435181,0
88,2,120,4494.915008544922,0
88,2,120,4603.787899017334,0
88,2,120,4805.980920791626,0
88,2,120,4914.855003356934,0
88,2,120,4837.087869644165,0
88,2,120,4650.447845458984,0
88,2,120,4977.067947387695,0
88,2,120,4510.467052459717,0
88,2,120,4386.041879653931,0
88,2,120,4417.147874832153,0
88,2,120,4883.7480545043945,0
88,2,120,4759.322166442871,0
88,2,120,4261.614084243774,0
88,2,120,4354.933977127075,0
88,2,120,4712.660074234009,0
88,2,120,4681.5550327301025,0
88,2,120,4246.061086654663,0
88,2,120,4976.565837860107,0
88,2,120,4836.585998535156,0
88,2,120,4386.04211807251,0
88,2,120,4945.960998535156,0
88,2,120,4463.807106018066,0
88,2,120,4619.339942932129,0
88,2,120,4417.147159576416,0
88,2,120,4448.254108428955,0
88,2,120,4572.681188583374,0
88,2,120,4603.788137435913,0
88,2,120,4868.193864822388,0
88,2,120,4432.701110839844,0
88,2,120,4837.087869644165,0
88,2,120,4526.020050048828,0
88,2,120,4370.488166809082,0
88,2,120,4805.980920791626,0
88,2,120,4448.254108428955,0
88,2,120,4448.253870010376,0
88,2,120,4805.981159210205,0
88,2,120,4930.408000946045,0
88,2,120,4634.893894195557,0
88,2,120,4743.768215179443,0
88,2,120,4401.593923568726,0
88,2,120,4494.9140548706055,0
88,2,120,4930.408000946045,0
88,2,120,4961.513996124268,0
88,2,120,4774.875164031982,0
88,2,120,4650.4480838775635,0
88,2,120,4650.447845458984,0
88,2,120,4603.788137435913,0
88,2,120,4417.147159576416,0
88,2,120,4666.001081466675,0
88,2,120,4448.254108428955,0
88,2,120,4557.126998901367,0
88,2,120,4868.194818496704,0
88,2,120,4510.468006134033,0
88,2,120,4432.700872421265,0
88,2,120,4277.168989181519,0
88,2,120,4619.340896606445,0
88,2,120,4526.0210037231445,0
88,2,120,4821.533918380737,0
88,2,120,4494.915008544922,0
88,2,120,4681.5550327301025,0
88,2,120,4432.700872421265,0
88,2,120,4774.873971939087,0
88,2,120,4479.362010955811,0
88,2,120,4339.380979537964,0
88,2,120,4712.661981582642,0
88,2,120,4339.380979537964,0
88,2,120,4883.7480545043945,0
88,2,120,4261.614084243774,0
88,2,120,4650.4480838775635,0
88,2,120,4650.4480838775635,0
88,2,120,4759.320974349976,0
88,2,120,4992.61999130249,0
88,2,120,4945.961952209473,0
88,2,120,4572.6799964904785,0
88,2,120,4572.681903839111,0
88,2,120,4868.193864822388,0
88,2,120,4712.661027908325,0
88,2,120,4977.067947387695,0
88,2,120,4977.066993713379,0
88,2,120,4821.535110473633,0
88,2,120,4494.915008544922,0
88,2,120,4697.107791900635,0
88,2,120,4681.554794311523,0
88,2,120,4401.595115661621,0
88,2,120,4914.853811264038,0
88,2,120,4277.167797088623,0
88,2,120,4526.021957397461,0
88,2,120,4339.380979537964,0
88,2,120,4805.980920791626,0
88,2,120,4572.681903839111,0
88,2,120,4354.933977127075,0
88,2,120,4494.915008544922,0
88,2,120,4774.874210357666,0
88,2,120,4277.167081832886,0
88,2,120,4386.04211807251,0
88,2,120,4634.895086288452,0
88,2,120,4945.96004486084,0
88,2,120,4323.8279819488525,0
88,2,120,4354.933977127075,0
88,2,120,4712.661981582642,0
88,2,120,4603.787183761597,0
88,2,120,4774.873971939087,0
88,2,120,4463.808059692383,0
88,2,120,4277.167797088623,0
88,2,120,4619.341135025024,0
88,2,120,5008.1751346588135,0
88,2,120,4261.614084243774,0
88,2,120,4759.320974349976,0
88,2,120,4977.066993713379,0
88,2,120,4572.68214225769,0
88,2,120,4681.554079055786,0
88,2,120,4557.128190994263,0
88,2,120,4619.340181350708,0
88,2,120,4634.894847869873,0
88,2,120,4432.700872421265,0
88,2,120,4603.787899017334,0
88,2,120,4821.534156799316,0
88,2,120,4541.574954986572,0
88,2,120,4526.0210037231445,0
88,2,120,4666.000843048096,0
88,2,120,4292.720794677734,0
88,2,120,4774.875164031982,0
88,2,120,4914.855003356934,0
88,2,120,4805.980920791626,0
88,2,120,4650.446891784668,0
88,2,120,4774.875164031982,0
88,2,120,4308.274984359741,0
88,2,120,4370.4869747161865,0
88,2,120,4774.874925613403,0
88,2,120,4277.167081832886,0
88,2,120,4930.408954620361,0
88,2,120,4386.040925979614,0
88,2,120,4323.8279819488525,0
88,2,120,4572.680950164795,0
88,2,120,4930.408000946045,0
88,2,120,4370.4869747161865,0
88,2,120,4401.594877243042,0
88,2,120,4945.960998535156,0
88,2,120,4977.068901062012,0
88,2,120,4805.981159210205,0
88,2,120,4961.514949798584,0
88,2,120,4821.533918380737,0
88,2,120,4432.700872421265,0
88,2,120,4712.661027908325,0
88,2,120,4541.574954986572,0
88,2,120,4463.808059692383,0
88,2,120,4572.68214225769,0
88,2,120,4992.621898651123,0
88,2,120,4401.595115661621,0
88,2,120,4759.320974349976,0
88,2,120,4556.627035140991,0
88,2,120,4354.432106018066,0
88,2,120,4681.5550327301025,0
88,2,120,4758.820056915283,0
88,2,120,4867.692947387695,0
88,2,120,4868.194818496704,0
88,2,120,4789.927005767822,0
88,2,120,4944.957971572876,0
88,2,120,4385.540008544922,0
88,2,120,4666.002035140991,0
88,2,120,4494.913816452026,0
88,2,120,4478.859901428223,0
88,2,120,4836.585998535156,0
88,2,120,4463.809013366699,0
88,2,120,4992.620944976807,0
88,2,120,4634.894847869873,0
88,2,120,4992.119073867798,0
88,2,120,4898.298025131226,0
88,2,120,4899.301052093506,0
88,2,120,4976.5660762786865,0
88,2,120,4323.827028274536,0
88,2,120,4914.855003356934,0
88,2,120,4370.487928390503,0
88,2,120,4742.264032363892,0
88,2,120,4588.233947753906,0
88,2,120,4368.983030319214,0
88,2,120,4430.192947387695,0
88,2,120,4867.694139480591,0
88,2,120,4680.048942565918,0
88,2,120,4463.808059692383,0
88,2,120,4961.515188217163,0
88,2,120,4323.8279819488525,0
88,2,120,4603.788137435913,0
88,2,120,4463.807821273804,0
88,2,120,4370.487928390503,0
88,2,120,4277.168035507202,0
88,2,120,4759.320974349976,0
88,2,120,4401.595115661621,0
88,2,120,4603.786945343018,0
88,2,120,4339.38193321228,0
88,2,120,4695.603132247925,0
88,2,120,4521.505832672119,0
88,2,120,4662.489175796509,0
88,2,120,4475.34704208374,0
88,2,120,4600.275993347168,0
88,2,120,4352.927923202515,0
88,2,120,4649.945974349976,0
88,2,120,4494.412899017334,0
88,2,120,4275.414943695068,0
88,2,120,4881.996154785156,0
88,2,120,4523.011922836304,0
88,2,120,4989.109992980957,0
88,2,120,4881.240129470825,0
88,2,120,4989.6111488342285,0
88,2,120,4429.691791534424,0
88,2,120,4584.722995758057,0
88,2,120,4447.751998901367,0
88,2,120,4603.7890911102295,0
88,2,120,4507.960081100464,0
88,2,120,4756.813049316406,0
88,2,120,4353.4300327301025,0
88,2,120,4975.562810897827,0
88,2,120,4416.6460037231445,0
88,2,120,4338.879823684692,0
88,2,120,4552.611827850342,0
88,2,120,4988.10601234436,0
88,2,120,4974.560022354126,0
88,2,120,4414.9580001831055,0
88,2,120,4863.178014755249,0
88,2,120,4972.2161293029785,0
88,2,120,4412.632942199707,0
88,2,120,4550.1039028167725,0
88,2,120,4446.247816085815,0
88,2,120,4525.424957275391,0
88,2,120,4820.029973983765,0
88,2,120,4259.608030319214,0
88,2,120,4674.530982971191,0
88,2,120,4364.800930023193,0
88,2,120,4629.37593460083,0
88,2,120,4256.59704208374,0
88,2,120,4492.404937744141,0
88,2,120,4306.266784667969,0
88,2,120,4518.496036529541,0
88,2,120,4797.954082489014,0
88,2,120,4585.726022720337,0
88,2,120,4959.506988525391,0
88,2,120,4510.468006134033,0
88,2,120,4945.961952209473,0
88,2,120,4650.4480838775635,0
88,2,120,4494.915008544922,0
88,2,120,4821.535110473633,0
88,2,120,4837.087154388428,0
88,2,120,4354.934930801392,0
88,2,120,4666.000843048096,0
88,2,120,4852.640867233276,0
88,2,120,4712.661981582642,0
88,2,120,4354.934930801392,0
88,2,120,4494.9140548706055,0
88,2,120,4526.0210037231445,0
88,2,120,4634.894847869873,0
88,2,120,4836.585998535156,0
88,2,120,4743.7708377838135,0
88,2,120,4385.037899017334,0
88,2,120,4417.148113250732,0
88,2,120,4649.445056915283,0
88,2,120,4510.9710693359375,0
88,2,120,4230.507850646973,0
88,2,120,4977.0660400390625,0
88,2,120,4634.893894195557,0
88,2,120,4557.127952575684,0
88,2,120,4977.067947387695,0
88,2,120,4572.680950164795,0
88,2,120,4650.4480838775635,0
88,2,120,4482.370138168335,0
1,3,252,3091759.894013405,0
88,2,120,4448.253870010376,0
88,2,120,4884.250164031982,0
1,2,168,2021.9340324401855,0
88,2,120,4479.360818862915,0
88,2,120,4712.661027908325,0
88,2,120,4930.408000946045,0
88,2,120,4338.879108428955,0
88,2,120,4308.274030685425,0
88,2,120,4354.935169219971,0
1,2,168,24495.502948760986,0
1,3,252,3107017.467021942,0
1,3,252,1189.8300647735596,0
1,3,252,1189.8304224014282,0
88,2,120,4494.915008544922,0
88,2,120,4510.467052459717,0
1,3,252,1189.831018447876,0
1,3,252,1205.383539199829,0
88,2,120,4386.040925979614,0
88,2,120,4712.661027908325,0
88,2,120,4650.447845458984,0
88,2,120,4837.087869644165,0
1,2,168,2021.9337940216064,0
1,3,252,1197.606921195984,0
1,3,252,1189.8300647735596,0
88,2,120,4914.854049682617,0
88,2,120,4992.622137069702,0
88,2,120,4526.021957397461,0
88,2,120,4370.487928390503,0
88,2,120,4899.301052093506,0
88,2,120,4914.855003356934,0
88,2,120,4401.593923568726,0
88,2,120,4526.0210037231445,0
88,2,120,4323.827028274536,0
88,2,120,4510.468006134033,0
88,2,120,4697.106838226318,0
88,2,120,4774.875164031982,0
88,2,120,4899.29986000061,0
88,2,120,4774.874925613403,0
1,2,168,1166.5010452270508,0
1,2,168,1182.0528507232666,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,10015.846967697144,0
89,2,152,10000.796794891357,0
89,2,152,9984.74097251892,0
89,2,152,9985.243082046509,0
89,2,152,10000.795125961304,0
89,2,152,9985.24284362793,0
89,2,152,9985.241889953613,0
89,2,152,10016.349077224731,0
89,2,152,10000.79607963562,0
89,2,152,10016.349792480469,0
89,2,152,10000.79607963562,0
89,2,152,10016.349077224731,0
89,2,152,10000.795841217041,0
89,2,152,10016.85094833374,0
89,2,152,10000.79607963562,0
89,2,152,9985.24284362793,0
89,2,152,9985.241889953613,0
89,2,152,10016.350030899048,0
89,2,152,9985.243082046509,0
89,2,152,10016.349077224731,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10016.348838806152,0
89,2,152,10000.797033309937,0
89,2,152,9984.740018844604,0
89,2,152,9985.242128372192,0
89,2,152,9985.243082046509,0
89,2,152,10000.795841217041,0
89,2,152,10015.84792137146,0
89,2,152,9985.241889953613,0
89,2,152,9985.243082046509,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,10016.349077224731,0
89,2,152,10000.79607963562,0
89,2,152,10015.344858169556,0
89,2,152,10016.349077224731,0
89,2,152,9985.241889953613,0
89,2,152,9999.79305267334,0
89,2,152,9985.243082046509,0
89,2,152,10000.794887542725,0
89,2,152,9985.243082046509,0
89,2,152,10000.79607963562,0
89,2,152,10000.293970108032,0
89,2,152,9985.243082046509,0
89,2,152,10001.800060272217,0
89,2,152,9998.787879943848,0
89,2,152,9999.289989471436,0
89,2,152,9985.243082046509,0
89,2,152,9985.744953155518,0
89,2,152,9985.243082046509,0
89,2,152,9985.242128372192,0
89,2,152,10000.795841217041,0
89,2,152,10016.350030899048,0
89,2,152,10015.346050262451,0
89,2,152,10000.797033309937,0
89,2,152,9985.243082046509,0
89,2,152,10000.797033309937,0
89,2,152,10016.350030899048,0
89,2,152,10016.348838806152,0
89,2,152,9969.690084457397,0
89,2,152,9985.241889953613,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10016.350030899048,0
89,2,152,10016.350030899048,0
89,2,152,10016.349077224731,0
89,2,152,9969.690084457397,0
89,2,152,10016.349077224731,0
89,2,152,10016.348838806152,0
89,2,152,10016.349077224731,0
89,2,152,10000.79607963562,0
89,2,152,9969.688892364502,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10016.349077224731,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,10016.349077224731,0
89,2,152,10016.349077224731,0
89,2,152,10000.795841217041,0
89,2,152,10016.349077224731,0
89,2,152,10016.349077224731,0
89,2,152,9985.241889953613,0
89,2,152,10000.797033309937,0
89,2,152,10016.349077224731,0
89,2,152,10000.79607963562,0
89,2,152,10000.794887542725,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,9985.242128372192,0
89,2,152,10016.349077224731,0
89,2,152,10000.795841217041,0
89,2,152,9985.243082046509,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,9969.688892364502,0
89,2,152,10000.79607963562,0
89,2,152,10000.795125961304,0
89,2,152,10016.349077224731,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10000.794887542725,0
89,2,152,10000.794887542725,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,9985.243082046509,0
89,2,152,10016.348838806152,0
89,2,152,10000.795125961304,0
89,2,152,10016.349077224731,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10000.295162200928,0
89,2,152,10016.349077224731,0
89,2,152,10000.795841217041,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,9985.243082046509,0
89,2,152,10016.348838806152,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10016.348838806152,0
89,2,152,10000.79607963562,0
89,2,152,10016.350030899048,0
89,2,152,9985.241889953613,0
89,2,152,9985.243082046509,0
89,2,152,10000.79607963562,0
89,2,152,10031.90302848816,0
89,2,152,9969.689130783081,0
89,2,152,10000.794887542725,0
89,2,152,10016.348838806152,0
89,2,152,10000.79607963562,0
89,2,152,10016.349077224731,0
89,2,152,9985.24284362793,0
89,2,152,9985.242128372192,0
89,2,152,10000.797033309937,0
89,2,152,10016.349792480469,0
89,2,152,10016.349077224731,0
89,2,152,10016.349077224731,0
89,2,152,10016.348838806152,0
89,2,152,9985.243082046509,0
89,2,152,10000.79607963562,0
89,2,152,10016.348838806152,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,9969.688892364502,0
89,2,152,10000.795841217041,0
89,2,152,10016.349077224731,0
89,2,152,10016.349077224731,0
89,2,152,10016.348838806152,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,10000.795841217041,0
89,2,152,10016.349077224731,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,9985.242128372192,0
89,2,152,10000.795841217041,0
89,2,152,9985.242128372192,0
89,2,152,10016.349077224731,0
89,2,152,10000.794887542725,0
89,2,152,10000.79607963562,0
89,2,152,9985.243082046509,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10000.794887542725,0
89,2,152,10016.349077224731,0
89,2,152,9985.243082046509,0
89,2,152,9985.241889953613,0
89,2,152,10016.348838806152,0
89,2,152,10000.79607963562,0
89,2,152,10000.795125961304,0
89,2,152,9985.24284362793,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10016.349077224731,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,9969.690084457397,0
89,2,152,9985.24284362793,0
89,2,152,9985.241889953613,0
89,2,152,9985.242128372192,0
89,2,152,10016.349077224731,0
89,2,152,10000.795841217041,0
89,2,152,9985.242128372192,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,9969.690084457397,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10016.349077224731,0
89,2,152,10016.349792480469,0
89,2,152,10016.350030899048,0
89,2,152,9985.243082046509,0
89,2,152,10000.795841217041,0
89,2,152,9985.242128372192,0
89,2,152,10000.795125961304,0
89,2,152,9969.689846038818,0
89,2,152,10000.79607963562,0
89,2,152,9985.242128372192,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,10000.794887542725,0
89,2,152,10000.795125961304,0
89,2,152,9985.243082046509,0
89,2,152,10016.348838806152,0
89,2,152,10016.349077224731,0
89,2,152,10016.350030899048,0
89,2,152,10000.795841217041,0
89,2,152,10000.797033309937,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10016.348838806152,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10000.794887542725,0
89,2,152,10000.797033309937,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,9985.242128372192,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10016.349077224731,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,9985.243082046509,0
89,2,152,10000.794887542725,0
89,2,152,10016.350030899048,0
89,2,152,10000.797033309937,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10016.349077224731,0
89,2,152,9985.24284362793,0
89,2,152,10000.79607963562,0
89,2,152,9985.242128372192,0
89,2,152,10016.349792480469,0
89,2,152,10000.294923782349,0
89,2,152,9985.24284362793,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10016.349792480469,0
89,2,152,10016.349077224731,0
89,2,152,10000.79607963562,0
89,2,152,10016.348838806152,0
89,2,152,10000.797033309937,0
89,2,152,10000.79607963562,0
89,2,152,10016.350030899048,0
89,2,152,10000.795841217041,0
89,2,152,10016.349077224731,0
89,2,152,10000.79607963562,0
89,2,152,10000.795841217041,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,9985.24284362793,0
89,2,152,10000.79607963562,0
89,2,152,10016.348123550415,0
89,2,152,10016.348838806152,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,9985.24284362793,0
89,2,152,10016.349077224731,0
89,2,152,9969.689130783081,0
89,2,152,9985.24284362793,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10000.79607963562,0
89,2,152,10016.348838806152,0
89,2,152,9984.240055084229,0
89,2,152,9984.74097251892,0
89,2,152,9984.74097251892,0
89,2,152,9985.244035720825,0
89,2,152,9999.290943145752,0
89,2,152,10014.84489440918,0
89,2,152,9997.283935546875,0
89,2,152,10000.795841217041,0
89,2,152,10016.349077224731,0
89,2,152,10014.843940734863,0
89,2,152,9995.275974273682,0
89,2,152,9997.283935546875,0
89,2,152,9996.781826019287,0
89,2,152,9998.788833618164,0
89,2,152,10012.837886810303,0
89,2,152,9988.754987716675,0
89,2,152,10000.895023345947,0
89,2,152,9994.272947311401,0
89,2,152,10007.318019866943,0
89,2,152,10001.297950744629,0
89,2,152,10016.350030899048,0
89,2,152,10000.795841217041,0
89,2,152,9984.74097251892,0
89,2,152,9985.241889953613,0
89,2,152,10001.296997070312,0
89,2,152,10031.90302848816,0
89,2,152,10015.346050262451,0
89,2,152,9984.236001968384,0
89,2,152,9985.243082046509,0
89,2,152,9985.243082046509,0
89,2,152,10000.794887542725,0
89,2,152,10000.797033309937,0
89,2,152,10000.795125961304,0
89,2,152,9969.676971435547,0
89,2,152,10000.783920288086,0
89,2,152,9985.231161117554,0
89,2,152,10000.783920288086,0
89,2,152,10015.83480834961,0
89,2,152,10016.336917877197,0
89,2,152,9985.231161117554,0
89,2,152,10000.783920288086,0
89,2,152,10000.783920288086,0
89,2,152,10000.78296661377,0
89,2,152,10000.783205032349,0
89,2,152,10000.783920288086,0
89,2,152,10000.784873962402,0
89,2,152,9985.230207443237,0
89,2,152,10000.783920288086,0
89,2,152,10016.337871551514,0
89,2,152,9985.231161117554,0
89,2,152,10000.783920288086,0
89,2,152,10000.783920288086,0
1,2,168,2021.9318866729736,0
1,4,336,689.5302931467692,0
1,3,252,1057.625412940979,0
1,3,252,1057.6260089874268,0
1,3,252,1057.6260089874268,0
1,3,252,1057.6260089874268,0
1,3,252,1057.6255321502686,0
89,2,152,10000.784158706665,0
1,3,252,1057.6255321502686,0
1,3,252,1057.3744773864746,0
1,3,252,1057.6258897781372,0
1,3,252,1057.6255321502686,0
89,2,152,9985.229969024658,0
89,2,152,9985.229969024658,0
89,2,152,10000.783920288086,0
89,2,152,10000.783920288086,0
89,2,152,10000.783920288086,0
1,2,168,1057.6260089874268,0
89,2,160,12551.54299736023,0
89,2,160,10000.797033309937,0
89,2,160,9985.241889953613,0
89,2,160,12551.54299736023,0
89,2,160,10016.349077224731,0
89,2,160,12659.915924072266,0
89,2,160,10000.794887542725,0
89,2,160,12427.116870880127,0
89,2,160,10000.795125961304,0
89,2,160,10000.79607963562,0
89,2,160,12535.989999771118,0
89,2,160,10000.79607963562,0
89,2,160,12535.989046096802,0
89,2,160,10000.797033309937,0
89,2,160,12613.758087158203,0
89,2,160,10016.347885131836,0
89,2,160,12567.096948623657,0
89,2,160,10000.79607963562,0
89,2,160,10000.797033309937,0
89,2,160,12598.20294380188,0
89,2,160,9969.688892364502,0
89,2,160,12520.437002182007,0
89,2,160,10000.794887542725,0
89,2,160,12520.437002182007,0
89,2,160,9985.243082046509,0
89,2,160,12489.330053329468,0
89,2,160,9985.243082046509,0
89,2,160,10016.348838806152,0
89,2,160,12520.437002182007,0
89,2,160,10000.795125961304,0
89,2,160,12473.77610206604,0
1,3,252,1174.2770671844482,0
1,3,252,1174.2770671844482,0
89,2,160,9985.243082046509,0
89,2,160,12504.8828125,0
89,2,160,9985.24284362793,0
89,2,160,12582.649946212769,0
89,2,160,10000.79607963562,0
89,2,160,9984.7412109375,0
89,2,160,12566.596031188965,0
89,2,160,9985.243082046509,0
89,2,160,12473.77610206604,0
89,2,144,5039.280891418457,0
89,3,292,5000.3979206085205,0
89,2,212,2597.4068641662598,0
89,2,144,4977.068185806274,0
89,2,160,10000.79607963562,0
89,2,160,12535.989999771118,0
89,2,224,9798.603057861328,0
89,2,144,4666.002035140991,0
89,2,160,10000.79607963562,0
89,2,160,12504.882097244263,0
89,2,160,10047.958135604858,0
89,2,160,12551.54299736023,0
89,2,160,9985.243082046509,0
89,2,160,10031.902074813843,0
89,2,160,12551.54299736023,0
89,2,160,10000.795841217041,0
89,2,160,12582.648992538452,0
89,2,160,9984.74097251892,0
89,2,160,12629.309892654419,0
89,2,160,9985.243082046509,0
89,2,160,12473.777055740356,0
89,2,160,10047.45602607727,0
89,2,160,10000.794887542725,0
89,2,160,12504.88305091858,0
89,2,160,9985.241889953613,0
89,2,160,12567.09599494934,0
89,2,160,10000.79607963562,0
89,2,160,12504.882097244263,0
89,2,160,10000.79607963562,0
89,2,160,12535.990953445435,0
89,2,160,10000.795841217041,0
89,2,160,9985.242128372192,0
89,2,160,12551.543951034546,0
89,2,160,10015.346050262451,0
89,2,160,12768.789052963257,0
89,2,160,9985.242128372192,0
89,2,160,12597.700834274292,0
89,2,160,9985.24284362793,0
89,2,160,10000.795841217041,0
89,2,160,12660.417079925537,0
89,2,160,10000.79607963562,0
89,2,160,12551.543951034546,0
89,2,160,10000.79607963562,0
89,2,160,12520.43604850769,0
89,2,160,10000.795841217041,0
89,2,160,12582.649946212769,0
89,2,160,9985.24284362793,0
89,2,160,10016.349077224731,0
89,2,160,12598.203897476196,0
89,2,264,4380.522966384888,0
89,4,504,4629.041353861491,0
89,2,160,10014.342069625854,0
89,2,160,9999.292135238647,0
89,2,160,12658.910989761353,0
89,2,160,10001.298189163208,0
89,2,160,12482.806921005249,0
89,2,160,10016.349077224731,0
89,2,160,12491.840124130249,0
89,2,160,10016.348838806152,0
89,2,160,12551.543951034546,0
89,2,160,10016.349077224731,0
89,2,160,10000.795125961304,0
89,2,160,12535.989046096802,0
89,2,160,9987.751960754395,0
89,2,160,14608.597993850708,0
89,2,160,10016.349077224731,0
89,2,160,12535.990953445435,0
89,2,160,9985.243082046509,0
89,2,160,12504.881858825684,0
89,2,160,10016.348838806152,0
89,2,160,10000.797033309937,0
89,2,160,12567.09599494934,0
89,2,160,9985.243082046509,0
89,2,160,12504.88305091858,0
89,2,160,10000.79607963562,0
89,2,160,12535.989999771118,0
89,2,160,10000.795841217041,0
89,2,160,12489.329814910889,0
89,2,160,10000.79607963562,0
89,2,160,10000.795125961304,0
89,2,160,12535.989999771118,0
89,2,160,10016.349792480469,0
89,2,160,12504.88305091858,0
89,2,160,10000.79607963562,0
89,2,160,12504.88305091858,0
89,2,160,9985.243082046509,0
89,2,160,12535.989999771118,0
89,2,160,9985.241889953613,0
89,2,160,10000.79607963562,0
89,2,160,12442.669868469238,0
